Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
4.0752e-02,0.0251688
4.0784e-02,0.0261375
4.0816e-02,0.0256125
4.0848e-02,0.0265344
4.0880e-02,0.0266
4.0912e-02,0.02695
4.0944e-02,0.0262
4.0976e-02,0.0253313
4.1008e-02,0.0250031
4.1040e-02,0.0247063
4.1072e-02,0.0252813
4.1104e-02,0.0245844
4.1136e-02,0.0227063
4.1168e-02,0.0210844
4.1200e-02,0.0199344
4.1232e-02,0.0194625
4.1264e-02,0.0191406
4.1296e-02,0.0190406
4.1328e-02,0.0195281
4.1360e-02,0.0189563
4.1392e-02,0.0174813
4.1424e-02,0.0166906
4.1456e-02,0.0158906
4.1488e-02,0.0152344
4.1520e-02,0.0153813
4.1552e-02,0.0157813
4.1584e-02,0.0156
4.1616e-02,0.0160531
4.1648e-02,0.0162406
4.1680e-02,0.0161281
4.1712e-02,0.0164813
4.1744e-02,0.0163688
4.1776e-02,0.0167344
4.1808e-02,0.016375
4.1840e-02,0.0164125
4.1872e-02,0.0171188
4.1904e-02,0.0176375
4.1936e-02,0.0185531
4.1968e-02,0.0195781
4.2000e-02,0.019675
4.2032e-02,0.0199188
4.2064e-02,0.0210844
4.2096e-02,0.0220438
4.2128e-02,0.0227313
4.2160e-02,0.0235031
4.2192e-02,0.0231
4.2224e-02,0.0231219
4.2256e-02,0.0248219
4.2288e-02,0.0268094
4.2320e-02,0.0278844
4.2352e-02,0.0294563
4.2384e-02,0.0305844
4.2416e-02,0.0313594
4.2448e-02,0.0319188
4.2480e-02,0.0342031
4.2512e-02,0.0356813
4.2544e-02,0.0377906
4.2576e-02,0.0391938
4.2608e-02,0.0413656
4.2640e-02,0.04465
4.2672e-02,0.04615
4.2704e-02,0.0490688
4.2736e-02,0.0503
4.2768e-02,0.0508531
4.2800e-02,0.0514094
4.2832e-02,0.0523719
4.2864e-02,0.0528125
4.2896e-02,0.0553
4.2928e-02,0.0571031
4.2960e-02,0.0573438
4.2992e-02,0.0576031
