Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
4.2544e-02,0.0499687
4.2576e-02,0.0499375
4.2608e-02,0.0496406
4.2640e-02,0.0489531
4.2672e-02,0.0500937
4.2704e-02,0.0509531
4.2736e-02,0.050875
4.2768e-02,0.0498672
4.2800e-02,0.0495859
4.2832e-02,0.0481484
4.2864e-02,0.0487656
4.2896e-02,0.0528437
4.2928e-02,0.0568281
4.2960e-02,0.0600234
4.2992e-02,0.0582031
4.3024e-02,0.0546641
4.3056e-02,0.0533828
4.3088e-02,0.0584766
4.3120e-02,0.0636172
4.3152e-02,0.0671016
4.3184e-02,0.0647266
4.3216e-02,0.0639844
4.3248e-02,0.0700859
4.3280e-02,0.0731562
4.3312e-02,0.0729453
4.3344e-02,0.0750625
4.3376e-02,0.0754609
4.3408e-02,0.0783672
4.3440e-02,0.0809062
4.3472e-02,0.084625
4.3504e-02,0.0876875
