Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
4.2384e-02,0.0457344
4.2416e-02,0.0466641
4.2448e-02,0.0448906
4.2480e-02,0.0441328
4.2512e-02,0.0423516
4.2544e-02,0.0406484
4.2576e-02,0.0399141
4.2608e-02,0.0406953
4.2640e-02,0.0415703
4.2672e-02,0.0417422
4.2704e-02,0.0420781
4.2736e-02,0.0451953
4.2768e-02,0.045875
4.2800e-02,0.0464844
4.2832e-02,0.0463437
4.2864e-02,0.0475312
4.2896e-02,0.049375
4.2928e-02,0.0497812
4.2960e-02,0.0513594
4.2992e-02,0.0543359
4.3024e-02,0.0562969
4.3056e-02,0.0560391
4.3088e-02,0.0577969
4.3120e-02,0.05975
4.3152e-02,0.0611562
4.3184e-02,0.0646016
4.3216e-02,0.0668359
4.3248e-02,0.0695859
4.3280e-02,0.0702734
4.3312e-02,0.0708047
4.3344e-02,0.0734297
4.3376e-02,0.0770859
4.3408e-02,0.0805312
4.3440e-02,0.0830156
4.3472e-02,0.0864375
4.3504e-02,0.0888281
4.3536e-02,0.0930234
